stimuli,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instrText.started,instrText.stopped,cross_tr.started,cross_tr.stopped,sound_1.started,sound_1.stopped,resp.keys,resp.rt,resp.started,resp.stopped,eefree_p.started,eefree_p.stopped,offree_practice.started,offree_practice.stopped,gotIT.started,gotIT.stopped,gotResponse.keys,gotResponse.rt,gotResponse.started,gotResponse.stopped,cross_tr_2.started,cross_tr_2.stopped,sound_2.started,sound_2.stopped,resp_2.keys,resp_2.rt,resp_2.started,resp_2.stopped,eefree_p_2.started,eefree_p_2.stopped,offree_practice_2.started,offree_practice_2.stopped,instrText_2.started,instrText_2.stopped,cross_tr_3.started,cross_tr_3.stopped,sound_3.started,sound_3.stopped,resp_3.keys,resp_3.rt,resp_3.started,resp_3.stopped,pafri.started,pafri.stopped,bafri.started,bafri.stopped,thanksText.started,thanksText.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stim2/pa+15.wav,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.04426830005832,139.45705080009066,139.54039060019423,None,right,0.8009607000276446,139.54039410012774,None,139.54039410012774,None,139.54039410012774,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-10.wav,,,,,,,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.36276480020024,140.77352330018766,140.85697710022797,None,right,0.8307936999481171,140.85799920000136,None,140.85799920000136,None,140.85799920000136,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-35.wav,,,,,,,,,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.71398160001263,142.12355020013638,142.20691470007878,None,right,0.6155331002082676,142.2068587001413,None,142.2068587001413,None,142.2068587001413,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-15.wav,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.8400650001131,143.24016160005704,143.32351360002068,None,right,0.6085459000896662,143.32470300002024,None,143.32470300002024,None,143.32470300002024,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+05.wav,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.9600703001488,144.37356370012276,144.4566733001033,None,right,0.7166243998799473,144.4568150001578,None,144.4568150001578,None,144.4568150001578,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-30.wav,,,,,,,,,0,9,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.19470750004984,145.60667520016432,145.69020870022942,None,right,0.7186286998912692,145.69003570009954,None,145.69003570009954,None,145.69003570009954,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-20.wav,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.44221270014532,146.8565842001699,146.93998710017186,None,right,0.7288880001287907,146.9399349000305,None,146.9399349000305,None,146.9399349000305,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-25.wav,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6934536001645,148.10646090004593,148.18974610019941,None,right,0.8965665998402983,148.18995470018126,None,148.18995470018126,None,148.18995470018126,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+30.wav,,,,,,,,,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.10969940014184,149.52305730013177,149.60804460009095,None,left,0.7971269998233765,149.60668560001068,None,149.60668560001068,None,149.60668560001068,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+35.wav,,,,,,,,,0,13,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.42521010013297,150.83964840020053,150.9230192000745,None,left,1.1648554001003504,150.92303380020894,None,150.92303380020894,None,150.92303380020894,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+25.wav,,,,,,,,,1,0,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.10970430006273,152.52292280015536,152.60627650001553,None,right,1.289042599964887,152.60662340000272,None,152.60662340000272,None,152.60662340000272,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-15.wav,,,,,,,,,1,1,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.9256853000261,154.3393773001153,154.42305070019793,None,right,0.6734346998855472,154.42299940017983,None,154.42299940017983,None,154.42299940017983,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+20.wav,,,,,,,,,1,2,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.12476260005496,155.53927660011686,155.62273790009786,None,left,0.6477982001379132,155.62284550000913,None,155.62284550000913,None,155.62284550000913,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+10.wav,,,,,,,,,1,3,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.29340970003977,156.70609320001677,156.78927150017117,None,left,0.5724416000302881,156.7893066999968,None,156.7893066999968,None,156.7893066999968,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+30.wav,,,,,,,,,1,4,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.39136100001633,157.80584000004455,157.88944200004917,None,left,0.7349461999256164,157.8890957001131,None,157.8890957001131,None,157.8890957001131,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-35.wav,,,,,,,,,1,5,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.64310380001552,159.05585530004464,159.13916750017088,None,right,0.7071887999773026,159.13939400017262,None,159.13939400017262,None,159.13939400017262,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+05.wav,,,,,,,,,1,6,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.87555200001225,160.28908260003664,160.3723350001732,None,right,0.759806799935177,160.37227560020983,None,160.37227560020983,None,160.37227560020983,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-05.wav,,,,,,,,,1,7,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.15970550011843,161.57257140008733,161.6557381001534,None,right,0.8073057997971773,161.655742400093,None,161.655742400093,None,161.655742400093,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+15.wav,,,,,,,,,1,8,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.49305280018598,162.90584040014073,162.98902810013388,None,left,0.6707530999556184,162.98893230012618,None,162.98893230012618,None,162.98893230012618,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-25.wav,,,,,,,,,1,9,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6919002002105,164.10565500007942,164.1891063002171,None,right,1.1977660998236388,164.18882760009728,None,164.18882760009728,None,164.18882760009728,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-30.wav,,,,,,,,,1,10,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.40875980001874,165.82227660017088,165.90548750010785,None,right,0.8788739000447094,165.90579330013134,None,165.90579330013134,None,165.90579330013134,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+35.wav,,,,,,,,,1,11,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.80889920005575,167.22212760010734,167.30537760022563,None,left,0.7048887999262661,167.30558020016178,None,167.30558020016178,None,167.30558020016178,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-20.wav,,,,,,,,,1,12,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.04281570017338,168.45531109999865,168.53854810001795,None,right,0.5834469001274556,168.53896960010752,None,168.53896960010752,None,168.53896960010752,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-10.wav,,,,,,,,,1,13,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.14158400008455,169.5551742000971,169.63849430016708,None,right,0.8575523998588324,169.63860170007683,None,169.63860170007683,None,169.63860170007683,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-20.wav,,,,,,,,,2,0,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.52428270014934,170.93837620015256,171.02181500007865,None,right,0.7209408001508564,171.02174190012738,None,171.02174190012738,None,171.02174190012738,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+05.wav,,,,,,,,,2,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.77388160000555,172.1884886000771,172.27179480015766,None,right,0.8579116999171674,172.271657000063,None,172.271657000063,None,172.271657000063,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+20.wav,,,,,,,,,2,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.15789620019495,173.5718031001743,173.65526730006096,None,left,0.6522843998391181,173.65502180019394,None,173.65502180019394,None,173.65502180019394,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+30.wav,,,,,,,,,2,3,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.3414003001526,174.75506230001338,174.83847540009302,None,right,1.7770708000753075,174.83852930017747,None,174.83852930017747,None,174.83852930017747,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-35.wav,,,,,,,,,2,4,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.64348530001007,177.0547972000204,177.13811150004622,None,right,0.8584932000376284,177.13841350004077,None,177.13841350004077,None,177.13841350004077,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-30.wav,,,,,,,,,2,5,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0256463000551,178.4381194000598,178.5213575002039,None,right,0.8943153999280185,178.52224620012566,None,178.52224620012566,None,178.52224620012566,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+25.wav,,,,,,,,,2,6,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.44258910021745,179.8552341000177,179.9379749002168,None,left,0.6088008000515401,179.9388048001565,None,179.9388048001565,None,179.9388048001565,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-10.wav,,,,,,,,,2,7,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.57518650009297,180.98782820021734,181.071254600049,None,right,0.5820154999382794,181.07121940003708,None,181.07121940003708,None,181.07121940003708,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+15.wav,,,,,,,,,2,8,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.67479520011693,182.08778490009718,182.1711678001797,None,left,1.0088986998889595,182.1710619002115,None,182.1710619002115,None,182.1710619002115,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-25.wav,,,,,,,,,2,9,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.2093562001828,183.62093940004706,183.70472620006186,None,right,0.5433026000391692,183.70434840000235,None,183.70434840000235,None,183.70434840000235,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+10.wav,,,,,,,,,2,10,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.27509410004131,184.68800730002113,184.77110110011418,None,left,1.4238260998390615,184.77093710005283,None,184.77093710005283,None,184.77093710005283,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+35.wav,,,,,,,,,2,11,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.22467560018413,186.63761510001495,186.7207630001707,None,right,0.6411075999494642,186.72084470000118,None,186.72084470000118,None,186.72084470000118,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-15.wav,,,,,,,,,2,12,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.39191330014728,187.80402360018343,187.88737300012727,None,right,0.9546050999779254,187.88770690001547,None,187.88770690001547,None,187.88770690001547,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-05.wav,,,,,,,,,2,13,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.87407110002823,189.2874939001631,189.37064060007688,None,right,0.9203644001390785,189.37066160002723,None,189.37066160002723,None,189.37066160002723,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+20.wav,,,,,,,,,3,0,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.32530270004645,190.73741630022414,190.8205053000478,None,left,0.6078860000707209,190.82059650006704,None,190.82059650006704,None,190.82059650006704,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-10.wav,,,,,,,,,3,1,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.45894710021093,191.87047150009312,191.95409750004765,None,right,0.5909164999611676,191.9538205000572,None,191.9538205000572,None,191.9538205000572,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+10.wav,,,,,,,,,3,2,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.57433760003187,192.98725950019434,193.07048580001575,None,left,1.120112600037828,193.07052570022643,None,193.07052570022643,None,193.07052570022643,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+30.wav,,,,,,,,,3,3,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.22342480020598,194.63726770016365,194.7203345000511,None,left,0.9640188999474049,194.72044330020435,None,194.72044330020435,None,194.72044330020435,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+35.wav,,,,,,,,,3,4,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.70801230007783,196.12019770010374,196.20440230004024,None,left,0.9428181000985205,196.20366770005785,None,196.20366770005785,None,196.20366770005785,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-15.wav,,,,,,,,,3,5,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.17353210016154,197.5868643000722,197.67048310020473,None,right,0.6127075999975204,197.67019319999963,None,197.67019319999963,None,197.67019319999963,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-35.wav,,,,,,,,,3,6,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.3083317000419,198.72012579999864,198.80354440000374,None,right,0.7177870001178235,198.80342200002633,None,198.80342200002633,None,198.80342200002633,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+05.wav,,,,,,,,,3,7,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.54115500021726,199.9536337000318,200.0366570001701,None,right,1.4444705999922007,200.03673000005074,None,200.03673000005074,None,200.03673000005074,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-30.wav,,,,,,,,,3,8,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.50805250019766,201.91989590018056,202.0033967001131,None,right,0.8578824000433087,202.00341790006496,None,202.00341790006496,None,202.00341790006496,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+15.wav,,,,,,,,,3,9,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.88965470017865,203.3034208000172,203.3864666002104,None,left,1.0559880998916924,203.38647470017895,None,203.38647470017895,None,203.38647470017895,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-20.wav,,,,,,,,,3,10,52,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.47168590012006,204.8865162001457,204.9696702002315,None,right,1.0264572000596672,204.96971289999783,None,204.96971289999783,None,204.96971289999783,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-25.wav,,,,,,,,,3,11,53,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0227398001589,206.4364791000262,206.51977780016605,None,right,0.8832853001076728,206.5196583000943,None,206.5196583000943,None,206.5196583000943,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-05.wav,,,,,,,,,3,12,54,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.42315100017004,207.8363994001411,207.9196645000251,None,left,0.8144704001024365,207.91952640004456,None,207.91952640004456,None,207.91952640004456,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+25.wav,,,,,,,,,3,13,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.75813380000181,209.1694279999938,209.25289530002047,None,left,0.8215026999823749,209.25284910015762,None,209.25284910015762,None,209.25284910015762,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+05.wav,,,,,,,,,4,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.10612710006535,210.5193031001836,210.60293470018078,None,right,0.6320676000323147,210.6030141999945,None,210.6030141999945,None,210.6030141999945,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-25.wav,,,,,,,,,4,1,57,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.2594236000441,211.6691478001885,211.75269540001173,None,right,0.6711273998953402,211.752660300117,None,211.752660300117,None,211.752660300117,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-20.wav,,,,,,,,,4,2,58,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4566434000153,212.8692716001533,212.9525650001364,None,right,0.6132708999793977,212.9527791000437,None,212.9527791000437,None,212.9527791000437,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+15.wav,,,,,,,,,4,3,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.59177380008623,214.0027819001116,214.08578580010217,None,left,0.7195110998582095,214.0858382000588,None,214.0858382000588,None,214.0858382000588,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-15.wav,,,,,,,,,4,4,60,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.83821790013462,215.2525375999976,215.33568930018228,None,right,0.6416879000607878,215.33594860020094,None,215.33594860020094,None,215.33594860020094,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-10.wav,,,,,,,,,4,5,61,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.00740160001442,216.41896390006877,216.50253130004276,None,right,0.7473468000534922,216.50254430016503,None,216.50254430016503,None,216.50254430016503,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-35.wav,,,,,,,,,4,6,62,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.27240620017983,217.68572860001586,217.76908000020777,None,right,0.6413791999220848,217.7694218000397,None,217.7694218000397,None,217.7694218000397,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+35.wav,,,,,,,,,4,7,63,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.438761100173,218.85218340018764,218.9355457001133,None,left,0.6594533000607044,218.9355110002216,None,218.9355110002216,None,218.9355110002216,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+20.wav,,,,,,,,,4,8,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.62385370000266,220.03542070020922,220.11876060019713,None,left,1.2258703999686986,220.11906420020387,None,220.11906420020387,None,220.11906420020387,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+30.wav,,,,,,,,,4,9,65,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.37221980001777,221.7855910002254,221.8686360001797,None,left,1.0971347000449896,221.86874810000882,None,221.86874810000882,None,221.86874810000882,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+10.wav,,,,,,,,,4,10,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.9884192000609,223.40185650018975,223.4851828000741,None,left,0.757832899922505,223.4852257000748,None,223.4852257000748,None,223.4852257000748,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-05.wav,,,,,,,,,4,11,67,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.27281730016693,224.68511710013263,224.7687239001738,None,right,0.628632300067693,224.76849730010144,None,224.76849730010144,None,224.76849730010144,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa-30.wav,,,,,,,,,4,12,68,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.4220285001211,225.83506390010007,225.91842000021134,None,right,1.0292833000421524,225.91843900014646,None,225.91843900014646,None,225.91843900014646,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
stim2/pa+25.wav,,,,,,,,,4,13,69,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.9733624001965,227.3851861001458,227.4683711002348,None,left,0.7256978000514209,227.4683625001926,None,227.4683625001926,None,227.4683625001926,None,,,01,see01p,2020_Oct_09_1352,2_afc_eng,2020.2.3,59.95894016808994,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.5361635000445,None,,,,,,,
